repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
Trilinos,6238,https://github.com/trilinos/Trilinos/pull/6238,0.46,2,7,0,0.13,0,0.3784364357202451,1.0986122886681096,2.0794415416798357,0.0,0.12221763272424921,0.0
Trilinos,8242,https://github.com/trilinos/Trilinos/pull/8242,0.17,1,11,0,0.16,0,0.15700374880966475,0.6931471805599453,2.4849066497880004,0.0,0.14842000511827327,0.0
Trilinos,8262,https://github.com/trilinos/Trilinos/pull/8262,0.42,2,15,0,0.4,0,0.35065687161316933,1.0986122886681096,2.772588722239781,0.0,0.33647223662121295,0.0
Trilinos,8277,https://github.com/trilinos/Trilinos/pull/8277,0.06,1,6,0,0.04,0,0.058268908123975775,0.6931471805599453,1.9459101490553132,0.0,0.039220713153281295,0.0
Trilinos,8304,https://github.com/trilinos/Trilinos/pull/8304,0.09,1,6,0,0.08,0,0.08617769624105233,0.6931471805599453,1.9459101490553132,0.0,0.07696104113612832,0.0
Trilinos,8370,https://github.com/trilinos/Trilinos/pull/8370,0.14,1,11,0,0.12,0,0.1310282624064041,0.6931471805599453,2.4849066497880004,0.0,0.11332868530700317,0.0
Trilinos,8410,https://github.com/trilinos/Trilinos/pull/8410,146.2,1,26,0,146.18,0,4.991792206294776,0.6931471805599453,3.295836866004329,0.0,4.991656327498453,0.0
Trilinos,8451,https://github.com/trilinos/Trilinos/pull/8451,4.1,2,31,2,4.08,0,1.62924053973028,1.0986122886681096,3.4657359027997265,1.0986122886681096,1.6253112615903906,0.0
Trilinos,8518,https://github.com/trilinos/Trilinos/pull/8518,15.96,1,36,0,15.95,0,2.830857630363757,0.6931471805599453,3.6109179126442243,0.0,2.830267833826459,0.0
Trilinos,8572,https://github.com/trilinos/Trilinos/pull/8572,0.64,2,6,0,0.1,0,0.49469624183610705,1.0986122886681096,1.9459101490553132,0.0,0.09531017980432487,0.0
Trilinos,8629,https://github.com/trilinos/Trilinos/pull/8629,4.22,2,31,0,4.21,0,1.6524974018945473,1.0986122886681096,3.4657359027997265,0.0,1.6505798557652755,0.0
Trilinos,8713,https://github.com/trilinos/Trilinos/pull/8713,0.6,2,14,1,0.59,0,0.4700036292457356,1.0986122886681096,2.70805020110221,0.6931471805599453,0.46373401623214017,0.0
Trilinos,8714,https://github.com/trilinos/Trilinos/pull/8714,0.11,1,6,0,0.09,0,0.10436001532424277,0.6931471805599453,1.9459101490553132,0.0,0.08617769624105233,0.0
Trilinos,8719,https://github.com/trilinos/Trilinos/pull/8719,0.17,1,10,0,0.16,0,0.15700374880966475,0.6931471805599453,2.3978952727983707,0.0,0.14842000511827327,0.0
Trilinos,8891,https://github.com/trilinos/Trilinos/pull/8891,0.04,1,9,0,0.03,0,0.039220713153281295,0.6931471805599453,2.302585092994046,0.0,0.0295588022415444,0.0
Trilinos,9007,https://github.com/trilinos/Trilinos/pull/9007,0.89,1,11,0,0.36,0,0.636576829071551,0.6931471805599453,2.4849066497880004,0.0,0.3074846997479606,0.0
Trilinos,9011,https://github.com/trilinos/Trilinos/pull/9011,0.11,1,7,0,0.1,0,0.10436001532424277,0.6931471805599453,2.0794415416798357,0.0,0.09531017980432487,0.0
Trilinos,9030,https://github.com/trilinos/Trilinos/pull/9030,0.98,1,15,0,0.96,0,0.6830968447064438,0.6931471805599453,2.772588722239781,0.0,0.6729444732424258,0.0
Trilinos,9034,https://github.com/trilinos/Trilinos/pull/9034,0.93,1,11,0,0.43,0,0.6575200029167942,0.6931471805599453,2.4849066497880004,0.0,0.3576744442718159,0.0
Trilinos,9035,https://github.com/trilinos/Trilinos/pull/9035,0.04,1,6,0,0.04,0,0.039220713153281295,0.6931471805599453,1.9459101490553132,0.0,0.039220713153281295,0.0
Trilinos,9095,https://github.com/trilinos/Trilinos/pull/9095,1.17,1,22,0,1.06,0,0.7747271675523681,0.6931471805599453,3.1354942159291497,0.0,0.7227059828014898,0.0
Trilinos,9096,https://github.com/trilinos/Trilinos/pull/9096,1.02,1,9,0,0.95,0,0.7030975114131134,0.6931471805599453,2.302585092994046,0.0,0.6678293725756554,0.0
Trilinos,9157,https://github.com/trilinos/Trilinos/pull/9157,0.14,1,6,0,0.13,0,0.1310282624064041,0.6931471805599453,1.9459101490553132,0.0,0.12221763272424921,0.0
Trilinos,9169,https://github.com/trilinos/Trilinos/pull/9169,0.16,1,7,0,0.16,0,0.14842000511827327,0.6931471805599453,2.0794415416798357,0.0,0.14842000511827327,0.0
Trilinos,9225,https://github.com/trilinos/Trilinos/pull/9225,2.54,1,12,0,2.53,0,1.264126727145683,0.6931471805599453,2.5649493574615367,0.0,1.2612978709452054,0.0
Trilinos,9260,https://github.com/trilinos/Trilinos/pull/9260,0.19,1,9,0,0.19,0,0.173953307123438,0.6931471805599453,2.302585092994046,0.0,0.173953307123438,0.0
Trilinos,9277,https://github.com/trilinos/Trilinos/pull/9277,5.98,1,21,0,2.43,0,1.943048916774281,0.6931471805599453,3.091042453358316,0.0,1.2325602611778486,0.0
Trilinos,9303,https://github.com/trilinos/Trilinos/pull/9303,0.08,1,7,0,0.08,0,0.07696104113612832,0.6931471805599453,2.0794415416798357,0.0,0.07696104113612832,0.0
Trilinos,9330,https://github.com/trilinos/Trilinos/pull/9330,0.09,1,6,0,0.09,0,0.08617769624105233,0.6931471805599453,1.9459101490553132,0.0,0.08617769624105233,0.0
Trilinos,9373,https://github.com/trilinos/Trilinos/pull/9373,0.15,1,9,0,0.14,0,0.13976194237515868,0.6931471805599453,2.302585092994046,0.0,0.1310282624064041,0.0
Trilinos,9386,https://github.com/trilinos/Trilinos/pull/9386,1.18,1,8,0,1.16,0,0.7793248768009976,0.6931471805599453,2.1972245773362196,0.0,0.7701082216960736,0.0
Trilinos,9396,https://github.com/trilinos/Trilinos/pull/9396,0.14,1,6,0,0.13,0,0.1310282624064041,0.6931471805599453,1.9459101490553132,0.0,0.12221763272424921,0.0
Trilinos,9399,https://github.com/trilinos/Trilinos/pull/9399,0.22,2,7,0,0.21,0,0.1988508587451652,1.0986122886681096,2.0794415416798357,0.0,0.1906203596086497,0.0
Trilinos,9486,https://github.com/trilinos/Trilinos/pull/9486,0.12,1,8,0,0.11,0,0.11332868530700317,0.6931471805599453,2.1972245773362196,0.0,0.10436001532424277,0.0
Trilinos,9520,https://github.com/trilinos/Trilinos/pull/9520,1.94,1,13,0,1.93,0,1.0784095813505903,0.6931471805599453,2.639057329615259,0.0,1.0750024230289759,0.0
Trilinos,9582,https://github.com/trilinos/Trilinos/pull/9582,1.2,1,9,0,1.2,0,0.7884573603642702,0.6931471805599453,2.302585092994046,0.0,0.7884573603642702,0.0
Trilinos,9748,https://github.com/trilinos/Trilinos/pull/9748,2.93,1,20,1,2.62,0,1.3686394258811698,0.6931471805599453,3.044522437723423,0.6931471805599453,1.2864740258376797,0.0
Trilinos,9914,https://github.com/trilinos/Trilinos/pull/9914,14.22,1,21,0,12.3,0,2.7226103524335397,0.6931471805599453,3.091042453358316,0.0,2.5877640352277083,0.0
Trilinos,10051,https://github.com/trilinos/Trilinos/pull/10051,1.93,1,10,0,1.93,0,1.0750024230289759,0.6931471805599453,2.3978952727983707,0.0,1.0750024230289759,0.0
Trilinos,10091,https://github.com/trilinos/Trilinos/pull/10091,0.12,1,13,1,0.11,0,0.11332868530700317,0.6931471805599453,2.639057329615259,0.6931471805599453,0.10436001532424277,0.0
Trilinos,10204,https://github.com/trilinos/Trilinos/pull/10204,5.37,1,20,0,5.37,0,1.851599469584072,0.6931471805599453,3.044522437723423,0.0,1.851599469584072,0.0
Trilinos,10252,https://github.com/trilinos/Trilinos/pull/10252,2.64,1,10,0,2.59,0,1.2919836816486494,0.6931471805599453,2.3978952727983707,0.0,1.2781522025001875,0.0
Trilinos,10279,https://github.com/trilinos/Trilinos/pull/10279,0.63,2,15,0,0.63,0,0.48858001481867097,1.0986122886681096,2.772588722239781,0.0,0.48858001481867097,0.0
Trilinos,10305,https://github.com/trilinos/Trilinos/pull/10305,0.3,1,9,0,0.29,0,0.26236426446749106,0.6931471805599453,2.302585092994046,0.0,0.2546422183735807,0.0
Trilinos,10307,https://github.com/trilinos/Trilinos/pull/10307,0.15,1,7,0,0.12,0,0.13976194237515868,0.6931471805599453,2.0794415416798357,0.0,0.11332868530700317,0.0
Trilinos,10356,https://github.com/trilinos/Trilinos/pull/10356,3.3,2,34,0,3.29,0,1.4586150226995167,1.0986122886681096,3.5553480614894135,0.0,1.4562867329399256,0.0
Trilinos,10357,https://github.com/trilinos/Trilinos/pull/10357,3.58,2,18,0,3.56,0,1.5216989981260935,1.0986122886681096,2.9444389791664403,0.0,1.5173226235262947,0.0
Trilinos,10415,https://github.com/trilinos/Trilinos/pull/10415,16.52,1,16,0,16.51,0,2.8633430855082453,0.6931471805599453,2.833213344056216,0.0,2.8627721462977607,0.0
Trilinos,10453,https://github.com/trilinos/Trilinos/pull/10453,2.65,1,9,0,2.57,0,1.2947271675944,0.6931471805599453,2.302585092994046,0.0,1.2725655957915476,0.0
Trilinos,10530,https://github.com/trilinos/Trilinos/pull/10530,8.18,2,27,0,8.11,0,2.217027204632399,1.0986122886681096,3.332204510175204,0.0,2.209372711271867,0.0
Trilinos,10571,https://github.com/trilinos/Trilinos/pull/10571,11.89,1,46,0,11.82,0,2.556451816951096,0.6931471805599453,3.8501476017100584,0.0,2.551006451492524,0.0
Trilinos,10572,https://github.com/trilinos/Trilinos/pull/10572,8.37,1,28,0,8.06,0,2.2375130962503307,0.6931471805599453,3.367295829986474,0.0,2.203869120054888,0.0
Trilinos,10603,https://github.com/trilinos/Trilinos/pull/10603,5.46,1,13,0,5.43,0,1.8656293177945105,0.6931471805599453,2.639057329615259,0.0,1.860974538249528,0.0
Trilinos,10733,https://github.com/trilinos/Trilinos/pull/10733,0.17,1,5,0,0.1,0,0.15700374880966475,0.6931471805599453,1.791759469228055,0.0,0.09531017980432487,0.0
Trilinos,10739,https://github.com/trilinos/Trilinos/pull/10739,0.17,1,7,0,0.16,0,0.15700374880966475,0.6931471805599453,2.0794415416798357,0.0,0.14842000511827327,0.0
Trilinos,10750,https://github.com/trilinos/Trilinos/pull/10750,0.74,1,5,0,0.14,0,0.5538851132264376,0.6931471805599453,1.791759469228055,0.0,0.1310282624064041,0.0
Trilinos,10809,https://github.com/trilinos/Trilinos/pull/10809,4.97,2,16,0,4.96,0,1.7867469274045107,1.0986122886681096,2.833213344056216,0.0,1.7850704810772584,0.0
Trilinos,10815,https://github.com/trilinos/Trilinos/pull/10815,6.97,2,22,0,7.58,0,2.075684492802124,1.0986122886681096,3.1354942159291497,0.0,2.149433913499871,0.0
Trilinos,10880,https://github.com/trilinos/Trilinos/pull/10880,0.51,1,7,0,0.51,0,0.412109650826833,0.6931471805599453,2.0794415416798357,0.0,0.412109650826833,0.0
Trilinos,11020,https://github.com/trilinos/Trilinos/pull/11020,0.14,2,6,0,0.14,0,0.1310282624064041,1.0986122886681096,1.9459101490553132,0.0,0.1310282624064041,0.0
Trilinos,11044,https://github.com/trilinos/Trilinos/pull/11044,1.99,1,10,0,1.99,0,1.095273387402595,0.6931471805599453,2.3978952727983707,0.0,1.095273387402595,0.0
Trilinos,11053,https://github.com/trilinos/Trilinos/pull/11053,36.24,2,54,18,35.83,0,3.617383452408866,1.0986122886681096,4.007333185232471,2.9444389791664403,3.606312730456974,0.0
Trilinos,11119,https://github.com/trilinos/Trilinos/pull/11119,0.37,3,8,0,0.32,0,0.31481073984003355,1.3862943611198906,2.1972245773362196,0.0,0.2776317365982795,0.0
Trilinos,11131,https://github.com/trilinos/Trilinos/pull/11131,0.75,2,8,0,0.25,0,0.5596157879354227,1.0986122886681096,2.1972245773362196,0.0,0.22314355131420976,0.0
Trilinos,11136,https://github.com/trilinos/Trilinos/pull/11136,93.37,2,15,0,93.37,0,4.547223226033242,1.0986122886681096,2.772588722239781,0.0,4.547223226033242,0.0
Trilinos,11151,https://github.com/trilinos/Trilinos/pull/11151,0.1,1,6,0,0.09,0,0.09531017980432487,0.6931471805599453,1.9459101490553132,0.0,0.08617769624105233,0.0
Trilinos,11177,https://github.com/trilinos/Trilinos/pull/11177,0.18,1,6,0,0.09,0,0.16551443847757338,0.6931471805599453,1.9459101490553132,0.0,0.08617769624105233,0.0
Trilinos,11194,https://github.com/trilinos/Trilinos/pull/11194,1.47,2,5,0,0.14,0,0.9042181506398859,1.0986122886681096,1.791759469228055,0.0,0.1310282624064041,0.0
Trilinos,11276,https://github.com/trilinos/Trilinos/pull/11276,58.86,4,22,0,70.06,0,4.0920085024245525,1.6094379124341003,3.1354942159291497,0.0,4.263524590592881,0.0
Trilinos,11379,https://github.com/trilinos/Trilinos/pull/11379,0.24,2,5,0,0.12,0,0.2151113796169455,1.0986122886681096,1.791759469228055,0.0,0.11332868530700317,0.0
Trilinos,11399,https://github.com/trilinos/Trilinos/pull/11399,0.23,1,7,0,0.27,0,0.20701416938432615,0.6931471805599453,2.0794415416798357,0.0,0.23901690047049992,0.0
Trilinos,11422,https://github.com/trilinos/Trilinos/pull/11422,18.37,1,29,0,18.35,0,2.9637254774189046,0.6931471805599453,3.4011973816621555,0.0,2.9626924194757907,0.0
Trilinos,11423,https://github.com/trilinos/Trilinos/pull/11423,0.15,2,7,0,0.14,0,0.13976194237515868,1.0986122886681096,2.0794415416798357,0.0,0.1310282624064041,0.0
Trilinos,11464,https://github.com/trilinos/Trilinos/pull/11464,10.01,2,41,0,10.0,0,2.3988039507345884,1.0986122886681096,3.7376696182833684,0.0,2.3978952727983707,0.0
Trilinos,11473,https://github.com/trilinos/Trilinos/pull/11473,0.16,1,7,0,0.15,0,0.14842000511827327,0.6931471805599453,2.0794415416798357,0.0,0.13976194237515868,0.0
Trilinos,11491,https://github.com/trilinos/Trilinos/pull/11491,0.15,1,8,0,0.14,0,0.13976194237515868,0.6931471805599453,2.1972245773362196,0.0,0.1310282624064041,0.0
Trilinos,11602,https://github.com/trilinos/Trilinos/pull/11602,5.66,2,43,3,5.65,0,1.8961194845522977,1.0986122886681096,3.784189633918261,1.3862943611198906,1.8946168546677629,0.0
Trilinos,11611,https://github.com/trilinos/Trilinos/pull/11611,0.02,1,7,0,0.0,0,0.019802627296179712,0.6931471805599453,2.0794415416798357,0.0,0.0,0.0
Trilinos,11684,https://github.com/trilinos/Trilinos/pull/11684,7.23,2,40,0,7.23,0,2.1077860146889784,1.0986122886681096,3.713572066704308,0.0,2.1077860146889784,0.0
Trilinos,11713,https://github.com/trilinos/Trilinos/pull/11713,0.27,1,7,1,0.07,0,0.23901690047049992,0.6931471805599453,2.0794415416798357,0.6931471805599453,0.06765864847381481,0.0
Trilinos,11720,https://github.com/trilinos/Trilinos/pull/11720,2.82,2,19,0,2.81,0,1.3402504226184837,1.0986122886681096,2.995732273553991,0.0,1.3376291891386096,0.0
Trilinos,11729,https://github.com/trilinos/Trilinos/pull/11729,0.19,1,12,0,1.96,0,0.173953307123438,0.6931471805599453,2.5649493574615367,0.0,1.085189268335969,0.0
Trilinos,11749,https://github.com/trilinos/Trilinos/pull/11749,12.58,1,26,0,13.6,0,2.60859812213055,0.6931471805599453,3.295836866004329,0.0,2.681021528714291,0.0
Trilinos,11781,https://github.com/trilinos/Trilinos/pull/11781,0.26,1,8,0,0.26,0,0.23111172096338664,0.6931471805599453,2.1972245773362196,0.0,0.23111172096338664,0.0
Trilinos,11948,https://github.com/trilinos/Trilinos/pull/11948,0.37,2,7,0,0.07,0,0.31481073984003355,1.0986122886681096,2.0794415416798357,0.0,0.06765864847381481,0.0
Trilinos,11953,https://github.com/trilinos/Trilinos/pull/11953,0.15,2,10,0,0.11,0,0.13976194237515868,1.0986122886681096,2.3978952727983707,0.0,0.10436001532424277,0.0
Trilinos,12063,https://github.com/trilinos/Trilinos/pull/12063,0.1,1,6,0,0.1,0,0.09531017980432487,0.6931471805599453,1.9459101490553132,0.0,0.09531017980432487,0.0
Trilinos,12356,https://github.com/trilinos/Trilinos/pull/12356,0.26,1,12,0,0.26,0,0.23111172096338664,0.6931471805599453,2.5649493574615367,0.0,0.23111172096338664,0.0
Trilinos,12413,https://github.com/trilinos/Trilinos/pull/12413,0.35,1,6,0,0.05,0,0.30010459245033805,0.6931471805599453,1.9459101490553132,0.0,0.04879016416943201,0.0
Trilinos,12433,https://github.com/trilinos/Trilinos/pull/12433,0.12,1,8,0,0.03,0,0.11332868530700317,0.6931471805599453,2.1972245773362196,0.0,0.0295588022415444,0.0
Trilinos,12474,https://github.com/trilinos/Trilinos/pull/12474,0.79,3,11,0,0.78,0,0.5822156198526637,1.3862943611198906,2.4849066497880004,0.0,0.5766133643039938,0.0
Trilinos,12475,https://github.com/trilinos/Trilinos/pull/12475,0.43,1,9,0,0.42,0,0.3576744442718159,0.6931471805599453,2.302585092994046,0.0,0.35065687161316933,0.0
Trilinos,12514,https://github.com/trilinos/Trilinos/pull/12514,3.9,2,13,0,3.82,0,1.589235205116581,1.0986122886681096,2.639057329615259,0.0,1.5727739280625088,0.0
Trilinos,12550,https://github.com/trilinos/Trilinos/pull/12550,0.53,1,6,0,0.08,0,0.4252677354043441,0.6931471805599453,1.9459101490553132,0.0,0.07696104113612832,0.0
Trilinos,12601,https://github.com/trilinos/Trilinos/pull/12601,0.08,1,7,0,0.07,0,0.07696104113612832,0.6931471805599453,2.0794415416798357,0.0,0.06765864847381481,0.0
Trilinos,12614,https://github.com/trilinos/Trilinos/pull/12614,0.65,1,14,0,0.64,0,0.5007752879124893,0.6931471805599453,2.70805020110221,0.0,0.49469624183610705,0.0
Trilinos,12616,https://github.com/trilinos/Trilinos/pull/12616,0.63,1,9,0,0.58,0,0.48858001481867097,0.6931471805599453,2.302585092994046,0.0,0.4574248470388754,0.0
Trilinos,12619,https://github.com/trilinos/Trilinos/pull/12619,0.05,1,9,0,0.05,0,0.04879016416943201,0.6931471805599453,2.302585092994046,0.0,0.04879016416943201,0.0
Trilinos,12627,https://github.com/trilinos/Trilinos/pull/12627,3.31,1,13,0,3.23,0,1.4609379041156565,0.6931471805599453,2.639057329615259,0.0,1.4422019930581866,0.0
Trilinos,12629,https://github.com/trilinos/Trilinos/pull/12629,32.86,2,39,5,32.63,0,3.522234376704989,1.0986122886681096,3.6888794541139363,1.791759469228055,3.515418525752178,0.0
Trilinos,12657,https://github.com/trilinos/Trilinos/pull/12657,25.91,2,40,4,25.91,0,3.2924979647388146,1.0986122886681096,3.713572066704308,1.6094379124341003,3.2924979647388146,0.0
Trilinos,12669,https://github.com/trilinos/Trilinos/pull/12669,0.09,2,13,1,1.83,1,0.08617769624105233,1.0986122886681096,2.639057329615259,0.6931471805599453,1.0402767116551463,0.6931471805599453
Trilinos,12671,https://github.com/trilinos/Trilinos/pull/12671,6.94,1,26,0,6.07,0,2.0719132752590443,0.6931471805599453,3.295836866004329,0.0,1.9558604799084813,0.0
Trilinos,12675,https://github.com/trilinos/Trilinos/pull/12675,26.94,1,40,0,26.86,0,3.330059353828816,0.6931471805599453,3.713572066704308,0.0,3.3271919683516598,0.0
Trilinos,12678,https://github.com/trilinos/Trilinos/pull/12678,5.97,1,16,0,5.95,0,1.9416152247724325,0.6931471805599453,2.833213344056216,0.0,1.9387416595767009,0.0
Trilinos,12687,https://github.com/trilinos/Trilinos/pull/12687,0.04,1,6,0,0.03,0,0.039220713153281295,0.6931471805599453,1.9459101490553132,0.0,0.0295588022415444,0.0
Trilinos,12692,https://github.com/trilinos/Trilinos/pull/12692,13.99,1,24,1,12.84,0,2.7073833121145063,0.6931471805599453,3.2188758248682006,0.6931471805599453,2.6275629501895237,0.0
Trilinos,12723,https://github.com/trilinos/Trilinos/pull/12723,0.09,1,6,0,0.08,0,0.08617769624105233,0.6931471805599453,1.9459101490553132,0.0,0.07696104113612832,0.0
Trilinos,12738,https://github.com/trilinos/Trilinos/pull/12738,0.76,2,13,1,0.66,0,0.5653138090500605,1.0986122886681096,2.639057329615259,0.6931471805599453,0.5068176023684519,0.0
Trilinos,12740,https://github.com/trilinos/Trilinos/pull/12740,6.15,2,22,2,6.15,0,1.9671123567059163,1.0986122886681096,3.1354942159291497,1.0986122886681096,1.9671123567059163,0.0
Trilinos,12753,https://github.com/trilinos/Trilinos/pull/12753,0.82,2,11,1,0.81,0,0.598836501088704,1.0986122886681096,2.4849066497880004,0.6931471805599453,0.5933268452777344,0.0
Trilinos,12756,https://github.com/trilinos/Trilinos/pull/12756,0.07,1,7,0,0.05,0,0.06765864847381481,0.6931471805599453,2.0794415416798357,0.0,0.04879016416943201,0.0
Trilinos,12765,https://github.com/trilinos/Trilinos/pull/12765,0.07,2,12,0,0.06,0,0.06765864847381481,1.0986122886681096,2.5649493574615367,0.0,0.058268908123975775,0.0
Trilinos,12768,https://github.com/trilinos/Trilinos/pull/12768,0.06,4,16,0,0.17,0,0.058268908123975775,1.6094379124341003,2.833213344056216,0.0,0.15700374880966475,0.0
Trilinos,12788,https://github.com/trilinos/Trilinos/pull/12788,0.24,2,16,4,0.19,0,0.2151113796169455,1.0986122886681096,2.833213344056216,1.6094379124341003,0.173953307123438,0.0
Trilinos,12797,https://github.com/trilinos/Trilinos/pull/12797,141.39,2,15,0,141.39,0,4.958569771792903,1.0986122886681096,2.772588722239781,0.0,4.958569771792903,0.0
Trilinos,12803,https://github.com/trilinos/Trilinos/pull/12803,0.06,1,14,0,0.06,0,0.058268908123975775,0.6931471805599453,2.70805020110221,0.0,0.058268908123975775,0.0
Trilinos,12840,https://github.com/trilinos/Trilinos/pull/12840,2.8,1,12,0,2.8,0,1.33500106673234,0.6931471805599453,2.5649493574615367,0.0,1.33500106673234,0.0
Trilinos,12856,https://github.com/trilinos/Trilinos/pull/12856,0.09,1,8,0,0.08,0,0.08617769624105233,0.6931471805599453,2.1972245773362196,0.0,0.07696104113612832,0.0
Trilinos,12858,https://github.com/trilinos/Trilinos/pull/12858,0.13,1,5,0,0.01,0,0.12221763272424921,0.6931471805599453,1.791759469228055,0.0,0.009950330853168083,0.0
Trilinos,12867,https://github.com/trilinos/Trilinos/pull/12867,12.23,1,30,1,12.12,0,2.5824869781268642,0.6931471805599453,3.4339872044851463,0.6931471805599453,2.574137783515943,0.0
Trilinos,12885,https://github.com/trilinos/Trilinos/pull/12885,1.09,1,16,0,0.87,0,0.7371640659767197,0.6931471805599453,2.833213344056216,0.0,0.6259384308664953,0.0
Trilinos,12893,https://github.com/trilinos/Trilinos/pull/12893,1.7,1,8,0,1.02,0,0.9932517730102834,0.6931471805599453,2.1972245773362196,0.0,0.7030975114131134,0.0
Trilinos,12988,https://github.com/trilinos/Trilinos/pull/12988,32.87,1,41,0,32.86,0,3.5225296668296804,0.6931471805599453,3.7376696182833684,0.0,3.522234376704989,0.0
Trilinos,13014,https://github.com/trilinos/Trilinos/pull/13014,6.17,1,17,0,6.07,0,1.969905654611529,0.6931471805599453,2.8903717578961645,0.0,1.9558604799084813,0.0
Trilinos,13066,https://github.com/trilinos/Trilinos/pull/13066,21.01,3,27,8,20.86,0,3.0914968955383704,1.3862943611198906,3.332204510175204,2.1972245773362196,3.0846584827483925,0.0
Trilinos,13126,https://github.com/trilinos/Trilinos/pull/13126,0.8,4,20,2,0.79,1,0.5877866649021191,1.6094379124341003,3.044522437723423,1.0986122886681096,0.5822156198526637,0.6931471805599453
Trilinos,13286,https://github.com/trilinos/Trilinos/pull/13286,0.86,1,10,0,0.56,0,0.6205764877251099,0.6931471805599453,2.3978952727983707,0.0,0.44468582126144574,0.0
Trilinos,13301,https://github.com/trilinos/Trilinos/pull/13301,1.44,1,16,1,1.43,0,0.8919980393051105,0.6931471805599453,2.833213344056216,0.6931471805599453,0.8878912573524571,0.0
Trilinos,13312,https://github.com/trilinos/Trilinos/pull/13312,2.33,3,35,4,2.32,0,1.2029723039923526,1.3862943611198906,3.58351893845611,1.6094379124341003,1.199964782928397,0.0
Trilinos,13359,https://github.com/trilinos/Trilinos/pull/13359,0.3,2,12,0,0.29,0,0.26236426446749106,1.0986122886681096,2.5649493574615367,0.0,0.2546422183735807,0.0
Trilinos,13361,https://github.com/trilinos/Trilinos/pull/13361,116.07,3,147,14,116.06,0,4.762772046491581,1.3862943611198906,4.997212273764115,2.70805020110221,4.7626866238630745,0.0
Trilinos,13362,https://github.com/trilinos/Trilinos/pull/13362,3.08,2,19,0,3.07,0,1.4060969884160703,1.0986122886681096,2.995732273553991,0.0,1.4036429994545037,0.0
Trilinos,13457,https://github.com/trilinos/Trilinos/pull/13457,1.88,1,12,0,1.83,0,1.0577902941478545,0.6931471805599453,2.5649493574615367,0.0,1.0402767116551463,0.0
Trilinos,13459,https://github.com/trilinos/Trilinos/pull/13459,0.91,3,21,1,0.9,0,0.6471032420585385,1.3862943611198906,3.091042453358316,0.6931471805599453,0.6418538861723948,0.0
Trilinos,13520,https://github.com/trilinos/Trilinos/pull/13520,1.75,2,11,0,1.7,0,1.0116009116784799,1.0986122886681096,2.4849066497880004,0.0,0.9932517730102834,0.0
Trilinos,13527,https://github.com/trilinos/Trilinos/pull/13527,0.24,2,9,0,0.23,0,0.2151113796169455,1.0986122886681096,2.302585092994046,0.0,0.20701416938432615,0.0
Trilinos,13543,https://github.com/trilinos/Trilinos/pull/13543,0.1,1,7,0,0.09,0,0.09531017980432487,0.6931471805599453,2.0794415416798357,0.0,0.08617769624105233,0.0
Trilinos,13556,https://github.com/trilinos/Trilinos/pull/13556,0.12,1,6,0,0.11,0,0.11332868530700317,0.6931471805599453,1.9459101490553132,0.0,0.10436001532424277,0.0
Trilinos,13559,https://github.com/trilinos/Trilinos/pull/13559,0.24,1,7,0,0.15,0,0.2151113796169455,0.6931471805599453,2.0794415416798357,0.0,0.13976194237515868,0.0
Trilinos,13561,https://github.com/trilinos/Trilinos/pull/13561,0.37,1,8,0,0.26,0,0.31481073984003355,0.6931471805599453,2.1972245773362196,0.0,0.23111172096338664,0.0
Trilinos,13567,https://github.com/trilinos/Trilinos/pull/13567,33.18,2,76,5,33.29,1,3.5316406776874447,1.0986122886681096,4.343805421853684,1.791759469228055,3.534853766474829,0.6931471805599453
Trilinos,13578,https://github.com/trilinos/Trilinos/pull/13578,15.68,1,38,0,15.55,0,2.8142103969306005,0.6931471805599453,3.6635616461296463,0.0,2.806386101823072,0.0
Trilinos,13581,https://github.com/trilinos/Trilinos/pull/13581,70.34,1,19,0,70.31,0,4.267457179930745,0.6931471805599453,2.995732273553991,0.0,4.267036570040212,0.0
Trilinos,13585,https://github.com/trilinos/Trilinos/pull/13585,33.05,2,68,0,32.4,0,3.527830032595521,1.0986122886681096,4.23410650459726,0.0,3.5085558999826545,0.0
Trilinos,13588,https://github.com/trilinos/Trilinos/pull/13588,0.37,1,9,0,0.32,0,0.31481073984003355,0.6931471805599453,2.302585092994046,0.0,0.2776317365982795,0.0
Trilinos,13627,https://github.com/trilinos/Trilinos/pull/13627,1.79,1,12,0,1.78,0,1.0260415958332743,0.6931471805599453,2.5649493574615367,0.0,1.0224509277025458,0.0
Trilinos,13647,https://github.com/trilinos/Trilinos/pull/13647,0.15,1,7,0,0.13,0,0.13976194237515868,0.6931471805599453,2.0794415416798357,0.0,0.12221763272424921,0.0
Trilinos,13663,https://github.com/trilinos/Trilinos/pull/13663,0.11,1,17,0,0.1,0,0.10436001532424277,0.6931471805599453,2.8903717578961645,0.0,0.09531017980432487,0.0
Trilinos,13666,https://github.com/trilinos/Trilinos/pull/13666,0.05,1,7,0,0.05,0,0.04879016416943201,0.6931471805599453,2.0794415416798357,0.0,0.04879016416943201,0.0
