repo,pr_number,url,Time to Merge (days),Number of Unique Reviewers,Total Discussion Comments,Commits After First Review,Time Between First and Last Comments (days),Requested Changes,log1p Time to Merge (days),log1p Number of Unique Reviewers,log1p Total Discussion Comments,log1p Commits After First Review,log1p Time Between First and Last Comments (days),log1p Requested Changes
amrex,3596,https://github.com/AMReX-Codes/amrex/pull/3596,6.77,1,4,1,0.04,0,2.050270164379556,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.039220713153281295,0.0
amrex,3607,https://github.com/AMReX-Codes/amrex/pull/3607,9.58,2,15,7,36.29,0,2.3589654264301534,1.0986122886681096,2.772588722239781,2.0794415416798357,3.6187251941907292,0.0
amrex,3619,https://github.com/AMReX-Codes/amrex/pull/3619,5.02,1,1,1,,0,1.7950872593207297,0.6931471805599453,0.6931471805599453,0.6931471805599453,,0.0
amrex,3633,https://github.com/AMReX-Codes/amrex/pull/3633,89.84,2,6,1,89.84,0,4.5090997172373575,1.0986122886681096,1.9459101490553132,0.6931471805599453,4.5090997172373575,0.0
amrex,3636,https://github.com/AMReX-Codes/amrex/pull/3636,11.08,1,0,2,,0,2.4915511925066687,0.6931471805599453,0.0,1.0986122886681096,,0.0
amrex,3648,https://github.com/AMReX-Codes/amrex/pull/3648,43.97,4,4,1,8.79,0,3.805995600782616,1.6094379124341003,1.6094379124341003,0.6931471805599453,2.281361456542419,0.0
amrex,3674,https://github.com/AMReX-Codes/amrex/pull/3674,1.42,2,2,1,0.34,0,0.8837675401685949,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.29266961396282,0.0
amrex,3682,https://github.com/AMReX-Codes/amrex/pull/3682,45.93,4,24,7,42.81,0,3.8486571298063263,1.6094379124341003,3.2188758248682006,2.0794415416798357,3.779862101825807,0.0
amrex,3688,https://github.com/AMReX-Codes/amrex/pull/3688,6.34,3,9,5,5.83,0,1.9933388426264242,1.3862943611198906,2.302585092994046,1.791759469228055,1.9213246735826988,0.0
amrex,3698,https://github.com/AMReX-Codes/amrex/pull/3698,0.59,2,8,4,0.52,0,0.46373401623214017,1.0986122886681096,2.1972245773362196,1.6094379124341003,0.41871033485818504,0.0
